,Time,Time (s),Head Temp [°F],RPM [rpm],GPS_Speed [mph],Prop Slip [% Slip]
19539,,390780,297846,6532833,29202,70104
19540,,390800,298083,6522841,29252,70008
19541,,390820,298223,6517539,29258,69977
19542,,390840,298321,6514245,29245,69974
19543,,390860,298376,6510193,29233,69969
19544,,390880,298260,6503112,29221,69949
19545,,390900,298145,6496030,29208,69929
19546,,390920,298106,6493867,29217,69909
19547,,390940,298101,6493813,29236,69890
19548,,390960,298126,6494625,29255,69874
19549,,390980,298275,6498907,29273,69875
19550,,391000,298424,6503188,29292,69875
19551,,391020,298637,6505088,29311,69865
19552,,391040,298877,6505966,29329,69850
19553,,391060,299087,6507119,29348,69836
19554,,391080,299179,6509370,29367,69828
19555,,391100,299271,6511621,29385,69819
19556,,391120,299299,6517445,29434,69795
19557,,391140,299299,6524801,29496,69766
19558,,391160,299215,6530576,29559,69729
19559,,391180,298800,6530027,29621,69663
19560,,391200,298385,6529478,29683,69596
19561,,391220,298235,6527969,29710,69561
19562,,391240,298199,6526047,29723,69540
19563,,391260,298259,6521568,29735,69506
19564,,391280,298707,6506856,29748,69424
19565,,391300,299155,6492144,29760,69342
19566,,391320,299460,6481005,29772,69277
19567,,391340,299704,6471398,29785,69218
19568,,391360,299905,6460573,29797,69154
19569,,391380,299935,6444873,29810,69065
19570,,391400,299966,6429172,29822,68977
19571,,391420,300058,6422580,29843,68923
19572,,391440,300177,6419890,29868,68885
19573,,391460,300248,6421284,29893,68865
19574,,391480,300131,6439015,29918,68925
19575,,391500,300013,6456747,29943,68985
19576,,391520,299664,6460106,29967,68975
19577,,391540,299216,6457307,29992,68936
19578,,391560,298868,6450577,30017,68878
19579,,391580,298922,6428124,30042,68743
19580,,391600,298976,6405672,30067,68608
19581,,391620,299245,6383373,30066,68499
19582,,391640,299605,6361140,30053,68402
19583,,391660,299917,6339786,30041,68309
19584,,391680,300039,6321944,30028,68233
19585,,391700,300162,6304104,30016,68156
19586,,391720,300282,6296983,29977,68161
19587,,391740,300400,6294458,29928,68201
19588,,391760,300496,6301419,29878,68288
19589,,391780,300498,6346324,29828,68563
19590,,391800,300501,6391229,29779,68837
19591,,391820,300480,6421224,29738,69026
19592,,391840,300449,6444829,29700,69178
19593,,391860,300413,6468434,29663,69330
19594,,391880,300353,6492039,29626,69479
19595,,391900,300293,6515645,29588,69628
19596,,391920,300087,6538404,29551,69772
19597,,391940,299819,6560802,29514,69913
19598,,391960,299651,6584242,29477,70059
19599,,391980,299885,6611855,29439,70221
19600,,392000,300119,6639468,29402,70383
19601,,392020,300360,6665390,29426,70474
19602,,392040,300603,6690587,29475,70536
19603,,392060,300792,6705991,29525,70554
19604,,392080,300763,6682221,29575,70399
19605,,392100,300734,6658451,29624,70244
19606,,392120,300828,6618695,29683,70004
19607,,392140,300977,6572088,29745,69728
19608,,392160,301161,6534803,29807,69494
19609,,392180,301490,6534803,29869,69430
19610,,392200,301820,6534803,29931,69367
19611,,392220,301713,6531345,29959,69323
19612,,392240,301419,6526404,29971,69287
19613,,392260,301200,6511945,29984,69205
19614,,392280,301284,6459409,29996,68939
19615,,392300,301367,6406874,30008,68673
19616,,392320,301540,6336893,29977,68356
19617,,392340,301752,6259435,29928,68018
19618,,392360,301928,6320369,29878,68268
19619,,392380,301958,6934873,29828,70873
19620,,392400,301989,7549377,29779,73479
19621,,392420,302164,7979085,29772,74988
19622,,392440,302402,8329596,29785,76026
19623,,392460,302688,8598388,29797,76823
19624,,392480,303166,8540309,29810,76654
19625,,392500,303645,8482229,29822,76485
19626,,392520,303710,8444977,29835,76372
19627,,392540,303597,8416649,29847,76283
19628,,392560,303464,8401048,29859,76229
19629,,392580,303251,8436346,29872,76318
19630,,392600,303038,8471644,29884,76407
19631,,392620,302787,8321570,29871,75970
19632,,392640,302518,8092050,29846,75307
19633,,392660,302256,7803188,29821,74379
19634,,392680,302014,7276957,29796,72391
19635,,392700,301773,6750725,29771,70403
19636,,392720,301658,6511390,29720,69463
19637,,392740,301597,6395011,29658,68971
19638,,392760,301584,6313326,29596,68646
19639,,392780,301763,6370417,29534,68989
19640,,392800,301941,6427509,29472,69332
19641,,392820,301934,6468346,29479,69519
19642,,392840,301847,6502217,29516,69639
19643,,392860,301819,6536143,29554,69759
19644,,392880,302024,6570288,29591,69878
19645,,392900,302230,6604433,29628,69996
19646,,392920,302233,6628472,29637,70097
19647,,392940,302148,6648180,29632,70190
19648,,392960,302008,6662606,29628,70259
19649,,392980,301648,6655909,29624,70233
19650,,393000,301288,6649212,29620,70207
19651,,393020,301178,6641285,29616,70176
19652,,393040,301174,6632831,29612,70142
19653,,393060,301219,6626715,29608,70119
19654,,393080,301458,6629954,29603,70137
19655,,393100,301697,6633193,29599,70156
19656,,393120,302082,6631398,29595,70152
19657,,393140,302530,6627445,29591,70139
19658,,393160,302938,6623098,29587,70123
19659,,393180,303181,6617169,29583,70101
19660,,393200,303425,6611240,29579,70078
19661,,393220,303519,6610845,29595,70060
19662,,393240,303550,6612821,29620,70044
19663,,393260,303527,6616642,29644,70036
19664,,393280,303289,6627841,29669,70061
19665,,393300,303051,6639040,29694,70087
19666,,393320,302978,6662611,29706,70180
19667,,393340,302974,6691487,29712,70303
19668,,393360,303019,6727828,29718,70456
19669,,393380,303258,6794032,29725,70735
19670,,393400,303497,6860237,29731,71014
19671,,393420,303716,6906536,29737,71203
19672,,393440,303926,6944304,29743,71353
19673,,393460,304083,6966943,29749,71441
19674,,393480,304025,6929065,29756,71278
19675,,393500,303968,6891187,29762,71115
19676,,393520,303908,6841396,29772,70893
19677,,393540,303847,6786500,29785,70645
19678,,393560,303786,6737566,29797,70422
19679,,393580,303726,6712479,29810,70298
19680,,393600,303666,6687392,29822,70175
19681,,393620,303541,6673294,29817,70117
19682,,393640,303390,6663907,29805,70087
19683,,393660,303294,6653543,29792,70053
19684,,393680,303419,6639270,29780,70001
19685,,393700,303545,6624997,29767,69949
19686,,393720,303686,6611646,29781,69875
19687,,393740,303833,6598691,29806,69790
19688,,393760,303944,6586647,29831,69710
19689,,393780,303912,6578248,29856,69646
19690,,393800,303881,6569849,29881,69582
19691,,393820,303851,6569173,29892,69567
19692,,393840,303821,6571809,29899,69573
19693,,393860,303822,6572577,29905,69570
19694,,393880,303944,6565880,29911,69533
19695,,393900,304067,6559183,29917,69495
19696,,393920,304015,6539881,29923,69398
19697,,393940,303890,6515178,29930,69276
19698,,393960,303833,6489311,29936,69147
19699,,393980,304053,6458789,29942,68994
19700,,394000,304273,6428267,29948,68841
19701,,394020,304354,6409081,29941,68755
19702,,394040,304375,6394753,29929,68698
19703,,394060,304368,6382083,29917,68649
19704,,394080,304249,6376044,29904,68633
19705,,394100,304130,6370006,29892,68616
19706,,394120,304161,6369923,29879,68629
19707,,394140,304255,6372394,29867,68654
19708,,394160,304317,6377027,29854,68690
19709,,394180,304252,6390312,29842,68768
19710,,394200,304188,6403597,29830,68846
19711,,394220,304128,6421838,29835,68929
19712,,394240,304070,6442205,29847,69014
19713,,394260,304134,6458915,29859,69082
19714,,394280,304685,6461001,29872,69079
19715,,394300,305235,6463087,29884,69076
19716,,394320,305367,6475126,29914,69102
19717,,394340,305320,6491430,29951,69142
19718,,394360,305291,6509106,29989,69187
19719,,394380,305331,6532272,30026,69258
19720,,394400,305371,6555438,30063,69329
19721,,394420,305443,6561927,30100,69321
19722,,394440,305529,6561269,30138,69280
19723,,394460,305548,6558140,30175,69227
19724,,394480,305304,6545129,30212,69128
19725,,394500,305059,6532119,30250,69028
19726,,394520,304821,6508695,30243,68923
19727,,394540,304586,6480808,30219,68815
19728,,394560,304374,6447266,30194,68678
19729,,394580,304255,6391108,30169,68426
19730,,394600,304136,6334949,30144,68175
19731,,394620,304162,6283402,30110,67949
19732,,394640,304250,6233831,30073,67734
19733,,394660,304333,6247928,30036,67823
19734,,394680,304394,6516698,29999,69129
19735,,394700,304456,6785469,29961,70435
19736,,394720,304807,7270660,29959,72240
19737,,394740,305282,7848604,29971,74259
19738,,394760,305711,8345587,29984,75967
19739,,394780,305956,8518729,29996,76435
19740,,394800,306200,8691870,30008,76904
19741,,394820,306024,8724483,30030,76980
19742,,394840,305668,8696871,30054,76887
19743,,394860,305370,8675517,30079,76812
19744,,394880,305305,8679195,30104,76802
19745,,394900,305240,8682873,30129,76793
19746,,394920,305347,8710645,30119,76874
19747,,394940,305527,8748742,30094,76994
19748,,394960,305624,8789267,30069,77119
19749,,394980,305387,8839496,30045,77267
19750,,395000,305151,8889726,30020,77415
19751,,395020,305056,8925046,29977,77536
19752,,395040,305022,8953976,29928,77646
19753,,395060,305042,8977482,29878,77742
19754,,395080,305282,8979294,29828,77783
19755,,395100,305522,8981105,29779,77825
19756,,395120,305659,8448703,29755,76177
19757,,395140,305750,7687353,29743,73804
19758,,395160,305812,7053811,29730,71808
19759,,395180,305752,6931502,29718,71313
19760,,395200,305692,6809195,29705,70818
19761,,395220,305861,6995226,29697,71536
19762,,395240,306128,7313402,29691,72775
19763,,395260,306407,7491210,29685,73462
19764,,395280,306738,7107543,29679,71946
19765,,395300,307068,6723875,29672,70429
19766,,395320,306941,6474012,29666,69318
19767,,395340,306618,6281492,29660,68382
19768,,395360,306375,6141365,29654,67705
19769,,395380,306458,6210808,29647,68068
19770,,395400,306540,6280251,29641,68432
19771,,395420,306756,6330596,29622,68704
19772,,395440,307029,6372756,29597,68937
19773,,395460,307235,6404288,29572,69118
19774,,395480,307178,6393309,29547,69091
19775,,395500,307120,6382330,29523,69063
19776,,395520,307018,6355327,29506,68948
19777,,395540,306897,6321456,29494,68795
19778,,395560,306818,6289331,29482,68649
19779,,395580,306906,6264188,29469,68536
19780,,395600,306994,6239046,29457,68423
19781,,395620,306897,6373146,29449,69058
19782,,395640,306721,6575492,29442,70014
19783,,395660,306543,6702543,29436,70618
19784,,395680,306361,6528413,29430,69817
19785,,395700,306178,6354284,29424,69016
19786,,395720,306061,6232415,29418,68422
19787,,395740,305972,6132944,29411,67916
19788,,395760,305906,6052532,29405,67508
19789,,395780,305934,6048360,29399,67492
19790,,395800,305962,6044188,29393,67476
19791,,395820,306158,6059191,29382,67568
19792,,395840,306427,6082412,29370,67705
19793,,395860,306690,6107368,29357,67851
19794,,395880,306932,6139262,29345,68031
19795,,395900,307174,6171157,29332,68210
19796,,395920,307207,6468044,29337,69521
19797,,395940,307149,6878500,29350,71317
19798,,395960,307079,7196754,29362,72713
19799,,395980,306957,7146195,29375,72506
19800,,396000,306836,7095636,29387,72300
19801,,396020,306862,7369708,29373,73242
19802,,396040,306950,7782910,29349,74677
19803,,396060,307057,8164754,29324,75970
19804,,396080,307237,8421173,29299,76697
19805,,396100,307416,8677592,29274,77424
19806,,396120,307389,8736610,29232,77623
19807,,396140,307272,8711028,29182,77595
19808,,396160,307125,8694878,29132,77592
19809,,396180,306850,8716452,29083,77685
19810,,396200,306576,8738026,29033,77778
19811,,396220,306432,8755873,29001,77848
19812,,396240,306344,8772123,28976,77908
19813,,396260,306286,8777315,28951,77940
19814,,396280,306347,8738284,28926,77860
19815,,396300,306408,8699253,28901,77780
19816,,396320,306361,8665256,28929,77672
19817,,396340,306267,8633417,28978,77551
19818,,396360,306229,8597910,29028,77420
19819,,396380,306417,8547735,29078,77247
19820,,396400,306605,8497561,29127,77075
19821,,396420,306914,8443158,29168,76894
19822,,396440,307274,8386945,29206,76709
19823,,396460,307609,8334553,29243,76534
19824,,396480,307847,8297443,29280,76398
19825,,396500,308084,8260334,29318,76263
19826,,396520,308239,8256848,29303,76265
19827,,396540,308358,8267772,29265,76326
19828,,396560,308373,8278763,29228,76388
19829,,396580,307973,8290016,29191,76450
19830,,396600,307573,8301270,29153,76512
19831,,396620,307268,8312216,29081,76601
19832,,396640,307005,8323030,28994,76701
19833,,396660,306850,8335602,28907,76806
19834,,396680,307127,8355199,28820,76930
19835,,396700,307405,8374797,28733,77054
19836,,396720,307761,8386825,28646,77156
19837,,396740,308150,8395608,28559,77249
19838,,396760,308448,8402327,28472,77337
19839,,396780,308380,8400790,28385,77402
19840,,396800,308311,8399253,28298,77467
19841,,396820,308187,8418544,28229,77573
19842,,396840,308039,8446760,28167,77697
19843,,396860,307841,8483837,28105,77844
19844,,396880,307445,8556354,28042,78078
19845,,396900,307048,8628872,27980,78312
19846,,396920,306808,8714992,27953,78545
19847,,396940,306635,8806942,27941,78779
19848,,396960,306485,8835763,27928,78854
19849,,396980,306424,8612063,27916,78299
19850,,397000,306363,8388362,27903,77743
19851,,397020,306453,7893712,27882,76183
19852,,397040,306608,7282940,27857,74191
19853,,397060,306799,6743940,27832,72380
19854,,397080,307130,6492023,27808,71287
19855,,397100,307462,6240106,27783,70194
19856,,397120,307470,6188202,27758,69999
19857,,397140,307340,6222018,27733,70189
19858,,397160,307163,6258578,27708,70390
19859,,397180,306803,6306118,27683,70637
19860,,397200,306443,6353658,27658,70885
19861,,397220,306298,6379794,27625,71040
19862,,397240,306243,6396756,27588,71156
19863,,397260,306292,6403739,27550,71226
19864,,397280,306749,6370802,27513,71116
19865,,397300,307207,6337864,27476,71006
19866,,397320,307571,6296626,27499,70789
19867,,397340,307896,6251832,27549,70526
19868,,397360,308106,6210385,27599,70278
19869,,397380,307856,6182333,27649,70089
19870,,397400,307607,6154282,27698,69899
19871,,397420,307560,6129381,27731,69741
19872,,397440,307600,6105831,27755,69597
19873,,397460,307576,6172946,27780,69844
19874,,397480,307295,6602726,27805,71652
19875,,397500,307014,7032505,27830,73460
19876,,397520,306938,7505823,27846,75063
19877,,397540,306949,7997800,27859,76577
19878,,397560,306927,8394510,27871,77795
19879,,397580,306768,8410155,27883,77826
19880,,397600,306609,8425801,27896,77858
19881,,397620,306396,8319171,27873,77582
19882,,397640,306158,8160138,27836,77175
19883,,397660,306005,8004211,27799,76769
19884,,397680,306192,7860714,27762,76369
19885,,397700,306379,7717216,27724,75968
19886,,397720,306602,7612722,27691,75669
19887,,397740,306839,7524943,27660,75412
19888,,397760,306992,7441304,27629,75167
19889,,397780,306805,7374221,27598,74967
19890,,397800,306618,7307139,27567,74767
19891,,397820,306396,7249048,27536,74594
19892,,397840,306158,7194811,27505,74431
19893,,397860,305969,7143933,27474,74279
19894,,397880,305972,7106494,27443,74172
19895,,397900,305976,7069055,27412,74065
19896,,397920,306039,7039916,27315,74050
19897,,397940,306129,7014335,27191,74074
19898,,397960,306267,7002697,27067,74149
19899,,397980,306602,7046833,26943,74427
19900,,398000,306938,7090970,26818,74705
19901,,398020,307010,7189327,26755,75101
19902,,398040,306970,7310921,26718,75549
19903,,398060,306884,7445021,26680,76026
19904,,398080,306615,7629141,26643,76621
19905,,398100,306346,7813262,26606,77217
19906,,398120,306033,8031736,26621,77811
19907,,398140,305701,8264934,26658,78405
19908,,398160,305449,8371410,26695,78647
19909,,398180,305517,7971000,26733,77479
19910,,398200,305586,7570589,26770,76310
19911,,398220,305624,7178863,26764,74970
19912,,398240,305650,6790859,26739,73556
19913,,398260,305726,6473001,26714,72398
19914,,398280,306004,6435727,26689,72263
19915,,398300,306282,6398453,26664,72129
19916,,398320,306637,6402642,26631,72182
19917,,398340,307025,6424600,26593,72316
19918,,398360,307297,6438895,26556,72416
19919,,398380,307107,6422536,26519,72385
19920,,398400,306916,6406177,26482,72353
19921,,398420,306715,6382747,26514,72217
19922,,398440,306509,6356288,26576,72036
19923,,398460,306375,6329399,26638,71852
19924,,398480,306531,6300799,26700,71657
19925,,398500,306686,6272198,26762,71463
19926,,398520,306879,6246133,26833,71267
19927,,398540,307088,6221156,26908,71072
19928,,398560,307230,6301885,26982,71295
19929,,398580,307103,6805445,27057,73191
19930,,398600,306976,7309005,27132,75087
19931,,398620,307049,7714230,27145,76403
19932,,398640,307208,8077311,27133,77469
19933,,398660,307322,8366360,27120,78320
19934,,398680,307253,8359278,27108,78312
19935,,398700,307185,8352196,27096,78303
19936,,398720,307018,8320022,27022,78278
19937,,398740,306809,8277094,26923,78246
19938,,398760,306716,8240643,26823,78231
19939,,398780,307087,8230103,26724,78284
